actas_counted,actas_percentage,actas_total,blank_votes,created_at,id,null_votes,percentage_gap,pos1_candidate_name,pos1_percentage,pos1_votes,pos2_candidate_id,pos2_candidate_name,pos2_party_id,pos2_party_name,pos2_percentage,pos2_percentage_emitted,pos2_votes,pos3_candidate_id,pos3_candidate_name,pos3_party_id,pos3_party_name,pos3_percentage,pos3_percentage_emitted,pos3_votes,region_code,timestamp,total_emitted_votes,total_valid_votes,vote_gap
1461,93.414,1564,54670,2026-05-02T17:30:10.349113+00:00,1465,16076,7.082,KEIKO SOFIA FUJIMORI HIGUCHI,29.604,62673,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.768,9.57,27030,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.686,4.262,12037,250000,2026-05-02T22:30:10.181132+00:00,282452,211706,14993
90632,97.7,92766,2314710,2026-05-02T22:45:03.82806+00:00,1506,1003621,0.164,KEIKO SOFIA FUJIMORI HIGUCHI,17.131,2809424,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.042,10.015,1974778,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.878,9.879,1948028,TOTAL,2026-05-03T03:45:03.348906+00:00,19718059,16399728,26750
2404,94.534,2543,70471,2026-05-02T22:45:04.249121+00:00,1507,21784,-22.461,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,25.05,73441,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,2.589,1.969,7589,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,25.05,19.054,73441,EXTRANJERO,2026-05-03T03:45:03.909914+00:00,385436,293181,-65852
5270,99.396,5302,158418,2026-05-03T18:00:08.976577+00:00,1536,73500,1.266,KEIKO SOFIA FUJIMORI HIGUCHI,20.26,188023,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,9.45,7.561,87707,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,8.184,6.548,75957,120000,2026-05-03T23:00:08.48123+00:00,1159987,928069,11750
90707,97.78,92766,2316775,2026-05-04T01:30:05.341859+00:00,1561,1004445,0.171,KEIKO SOFIA FUJIMORI HIGUCHI,17.132,2811087,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.047,10.019,1976693,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.876,9.877,1948754,TOTAL,2026-05-04T06:30:04.982257+00:00,19730037,16408817,27939
88303,97.872,90223,2246304,2026-05-04T01:30:05.662783+00:00,1562,982661,0.582,KEIKO SOFIA FUJIMORI HIGUCHI,17.136,2761560,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.219,10.179,1969104,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.637,9.694,1875313,PERU,2026-05-04T06:30:05.023478+00:00,19344601,16115636,93791
90727,97.802,92766,2317429,2026-05-04T13:15:03.999824+00:00,1586,1004646,0.159,KEIKO SOFIA FUJIMORI HIGUCHI,17.131,2812218,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.042,10.016,1976850,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.883,9.883,1950595,TOTAL,2026-05-04T18:15:03.532335+00:00,19737720,16415645,26255
88323,97.894,90223,2246958,2026-05-04T13:15:04.392376+00:00,1587,982862,0.571,KEIKO SOFIA FUJIMORI HIGUCHI,17.136,2762691,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.214,10.176,1969261,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.643,9.7,1877154,PERU,2026-05-04T18:15:03.574028+00:00,19352284,16122464,92107
2850,98.344,2898,61418,2026-05-04T13:15:08.86807+00:00,1588,29239,-12.03,KEIKO SOFIA FUJIMORI HIGUCHI,20.667,117706,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.004,2.591,17109,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,15.034,12.97,85625,240000,2026-05-04T18:15:07.940598+00:00,660200,569543,-68516
90736,97.812,92766,2318463,2026-05-04T19:30:05.286384+00:00,1608,1005309,0.157,KEIKO SOFIA FUJIMORI HIGUCHI,17.135,2813973,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.039,10.013,1977147,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.882,9.882,1951250,TOTAL,2026-05-05T00:30:04.541367+00:00,19746122,16422350,25897
88332,97.904,90223,2247992,2026-05-04T19:30:05.618088+00:00,1609,983525,0.569,KEIKO SOFIA FUJIMORI HIGUCHI,17.139,2764446,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.211,10.173,1969558,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.642,9.699,1877809,PERU,2026-05-05T00:30:04.584057+00:00,19360686,16129169,91749
88392,97.971,90223,2249379,2026-05-04T21:30:06.475024+00:00,1624,984182,0.572,KEIKO SOFIA FUJIMORI HIGUCHI,17.142,2765778,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.212,10.173,1970391,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.64,9.697,1878104,PERU,2026-05-05T02:30:05.518489+00:00,19368469,16134908,92287
90837,97.921,92766,2320818,2026-05-04T22:45:04.331524+00:00,1634,1006327,0.158,KEIKO SOFIA FUJIMORI HIGUCHI,17.137,2815988,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.039,10.012,1978260,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.881,9.881,1952342,TOTAL,2026-05-05T03:45:03.560328+00:00,19759122,16431977,25918
88406,97.986,90223,2249504,2026-05-04T22:45:04.634314+00:00,1635,984209,0.573,KEIKO SOFIA FUJIMORI HIGUCHI,17.141,2765845,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.213,10.174,1970563,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.64,9.697,1878169,PERU,2026-05-05T03:45:03.602412+00:00,19369267,16135554,92394
3429,98.762,3472,102951,2026-05-04T22:45:05.221649+00:00,1636,49144,8.945,KEIKO SOFIA FUJIMORI HIGUCHI,17.921,96136,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,14.98,11.671,80362,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.035,4.702,32373,020000,2026-05-05T03:45:04.712578+00:00,688543,536448,47989
28517,97.504,29247,542136,2026-05-04T22:45:07.115453+00:00,1637,251608,-16.621,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.902,1182570,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.281,2.894,194961,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.902,17.557,1182570,140000,2026-05-05T03:45:06.636532+00:00,6735614,5941870,-987609
88411,97.992,90223,2249578,2026-05-04T23:45:03.81036+00:00,1640,984257,0.572,KEIKO SOFIA FUJIMORI HIGUCHI,17.141,2766029,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.212,10.173,1970584,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.64,9.697,1878364,PERU,2026-05-05T04:45:02.985261+00:00,19370451,16136616,92220
28523,97.525,29247,542210,2026-05-04T23:45:06.107936+00:00,1641,251656,-16.621,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.902,1182765,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.281,2.894,194982,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.902,17.557,1182765,140000,2026-05-05T04:45:05.678631+00:00,6736798,5942932,-987783
27848,95.217,29247,528097,2026-04-18T20:00:07.78344+00:00,284,243190,-16.669,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.935,1157496,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.266,2.883,189651,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.935,17.597,1157496,140000,2026-04-19T01:00:07.270524+00:00,6577629,5806342,-967845
84932,94.136,90223,2149756,2026-04-18T20:15:03.248739+00:00,285,932053,0.409,KEIKO SOFIA FUJIMORI HIGUCHI,17.063,2652184,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.137,10.129,1886564,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.728,9.787,1822893,PERU,2026-04-19T01:15:02.829144+00:00,18625290,15543481,63671
86719,93.481,92766,2199392,2026-04-18T20:15:03.498963+00:00,286,945229,0.085,KEIKO SOFIA FUJIMORI HIGUCHI,17.056,2687579,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.006,10.009,1891905,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.921,9.938,1878419,TOTAL,2026-04-19T01:15:02.869614+00:00,18902030,15757409,13486
27848,95.217,29247,528141,2026-04-18T20:15:05.867795+00:00,287,243201,-16.669,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.935,1157563,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.266,2.883,189671,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.935,17.597,1157563,140000,2026-04-19T01:15:05.434123+00:00,6578083,5806741,-967892
86720,93.483,92766,2199412,2026-04-18T21:00:05.589839+00:00,288,945234,0.085,KEIKO SOFIA FUJIMORI HIGUCHI,17.056,2687621,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.006,10.009,1891906,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.921,9.938,1878493,TOTAL,2026-04-19T02:00:05.116278+00:00,18902266,15757620,13413
84933,94.137,90223,2149776,2026-04-18T21:00:06.0927+00:00,289,932058,0.409,KEIKO SOFIA FUJIMORI HIGUCHI,17.063,2652226,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.137,10.129,1886565,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.728,9.787,1822967,PERU,2026-04-19T02:00:05.158288+00:00,18625526,15543692,63598
27849,95.22,29247,528161,2026-04-18T21:00:08.90723+00:00,290,243206,-16.669,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.935,1157637,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.266,2.883,189672,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.935,17.598,1157637,140000,2026-04-19T02:00:08.401824+00:00,6578319,5806952,-967965
86721,93.484,92766,2199435,2026-04-19T00:00:05.501344+00:00,291,945241,0.085,KEIKO SOFIA FUJIMORI HIGUCHI,17.056,2687661,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.006,10.009,1891908,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.921,9.938,1878522,TOTAL,2026-04-19T05:00:04.922211+00:00,18902505,15757829,13386
84934,94.138,90223,2149799,2026-04-19T00:00:05.968384+00:00,292,932065,0.409,KEIKO SOFIA FUJIMORI HIGUCHI,17.063,2652266,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.137,10.129,1886567,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.728,9.787,1822996,PERU,2026-04-19T05:00:04.963869+00:00,18625765,15543901,63571
2765,95.411,2898,59574,2026-04-19T00:00:10.113555+00:00,293,27909,-11.985,KEIKO SOFIA FUJIMORI HIGUCHI,20.668,114225,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.005,2.594,16605,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,14.99,12.941,82843,240000,2026-04-19T05:00:09.648438+00:00,640136,552653,-66238
86722,93.485,92766,2199455,2026-04-19T10:45:03.319929+00:00,294,945242,0.085,KEIKO SOFIA FUJIMORI HIGUCHI,17.056,2687703,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.006,10.009,1891925,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.921,9.938,1878551,TOTAL,2026-04-19T15:45:02.824826+00:00,18902744,15758047,13374
84935,94.139,90223,2149819,2026-04-19T10:45:03.719328+00:00,295,932066,0.409,KEIKO SOFIA FUJIMORI HIGUCHI,17.063,2652308,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.137,10.129,1886584,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.728,9.788,1823025,PERU,2026-04-19T15:45:02.864958+00:00,18626004,15544119,63559
27849,95.22,29247,528181,2026-04-19T10:45:06.201972+00:00,296,243207,-16.669,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.935,1157666,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.266,2.883,189689,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.935,17.598,1157666,140000,2026-04-19T15:45:05.757295+00:00,6578558,5807170,-967977
27850,95.223,29247,528181,2026-04-19T11:00:08.05558+00:00,297,243207,-16.669,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.935,1157666,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.266,2.883,189689,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.935,17.598,1157666,140000,2026-04-19T16:00:07.510694+00:00,6578558,5807170,-967977
84936,94.14,90223,2149832,2026-04-19T11:30:04.402467+00:00,298,932074,0.409,KEIKO SOFIA FUJIMORI HIGUCHI,17.063,2652355,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.137,10.129,1886594,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.728,9.788,1823056,PERU,2026-04-19T16:30:03.947447+00:00,18626250,15544344,63538
86722,93.485,92766,2199468,2026-04-19T11:30:04.852621+00:00,299,945250,0.085,KEIKO SOFIA FUJIMORI HIGUCHI,17.056,2687750,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.006,10.009,1891935,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.921,9.938,1878582,TOTAL,2026-04-19T16:30:03.98797+00:00,18902990,15758272,13353
27851,95.227,29247,528181,2026-04-19T11:30:07.502645+00:00,300,243207,-16.669,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.935,1157666,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.266,2.883,189689,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.935,17.598,1157666,140000,2026-04-19T16:30:07.047121+00:00,6578558,5807170,-967977
86723,93.486,92766,2199468,2026-04-19T11:45:03.391295+00:00,301,945250,0.085,KEIKO SOFIA FUJIMORI HIGUCHI,17.056,2687750,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.006,10.009,1891935,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.921,9.938,1878582,TOTAL,2026-04-19T16:45:03.061448+00:00,18902990,15758272,13353
27851,95.227,29247,528194,2026-04-19T11:45:06.363746+00:00,302,243215,-16.668,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.935,1157697,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.267,2.883,189699,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.935,17.597,1157697,140000,2026-04-19T16:45:05.685828+00:00,6578804,5807395,-967998
84937,94.141,90223,2149868,2026-04-19T13:30:04.052785+00:00,303,932091,0.409,KEIKO SOFIA FUJIMORI HIGUCHI,17.063,2652366,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.137,10.129,1886657,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.728,9.787,1823059,PERU,2026-04-19T18:30:03.637216+00:00,18626437,15544478,63598
86724,93.487,92766,2199504,2026-04-19T13:30:04.467437+00:00,304,945267,0.085,KEIKO SOFIA FUJIMORI HIGUCHI,17.056,2687761,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.006,10.009,1891998,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.921,9.938,1878585,TOTAL,2026-04-19T18:30:03.678694+00:00,18903177,15758406,13413
4001,94.363,4240,117732,2026-04-19T13:30:05.738168+00:00,305,50128,38.463,ROBERTO HELBERT SANCHEZ PALOMINO,41.703,254184,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,41.703,32.698,254184,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,3.24,2.54,19747,060000,2026-04-19T18:30:05.179186+00:00,777364,609504,234437
86726,93.489,92766,2199672,2026-04-19T14:15:03.214014+00:00,306,945294,0.085,KEIKO SOFIA FUJIMORI HIGUCHI,17.056,2687830,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.006,10.009,1892006,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.921,9.938,1878617,TOTAL,2026-04-19T19:15:02.655904+00:00,18903643,15758677,13389
1789,70.35,2543,49636,2026-04-19T14:15:03.890106+00:00,307,13176,-23.458,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,25.955,55526,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,2.497,1.93,5341,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,25.955,20.064,55526,EXTRANJERO,2026-04-19T19:15:02.74987+00:00,276740,213928,-50185
1789,70.35,2543,49804,2026-04-19T14:30:05.005337+00:00,308,13203,-23.441,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,25.938,55558,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,2.497,1.93,5349,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,25.938,20.042,55558,EXTRANJERO,2026-04-19T19:30:04.272746+00:00,277206,214199,-50209
84939,94.143,90223,2149895,2026-04-19T15:00:05.295494+00:00,309,932102,0.409,KEIKO SOFIA FUJIMORI HIGUCHI,17.063,2652432,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.137,10.129,1886676,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.728,9.788,1823106,PERU,2026-04-19T20:00:04.81218+00:00,18626834,15544837,63570
86729,93.492,92766,2199725,2026-04-19T15:00:05.691028+00:00,310,945306,0.085,KEIKO SOFIA FUJIMORI HIGUCHI,17.056,2687916,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.006,10.009,1892028,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.921,9.938,1878706,TOTAL,2026-04-19T20:00:04.853958+00:00,18904160,15759129,13322
1790,70.389,2543,49830,2026-04-19T15:00:05.968211+00:00,311,13204,-23.448,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,25.946,55600,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,2.498,1.93,5352,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,25.946,20.049,55600,EXTRANJERO,2026-04-19T20:00:04.907846+00:00,277326,214292,-50248
27853,95.234,29247,528221,2026-04-19T15:00:08.432352+00:00,312,243226,-16.667,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.934,1157744,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.267,2.884,189718,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.934,17.597,1157744,140000,2026-04-19T20:00:07.880198+00:00,6579201,5807754,-968026
84941,94.146,90223,2149940,2026-04-19T15:30:04.447109+00:00,313,932121,0.409,KEIKO SOFIA FUJIMORI HIGUCHI,17.063,2652521,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.137,10.129,1886700,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.728,9.788,1823163,PERU,2026-04-19T20:30:03.755981+00:00,18627317,15545256,63537
86729,93.492,92766,2200144,2026-04-19T15:30:04.86204+00:00,314,945675,0.085,KEIKO SOFIA FUJIMORI HIGUCHI,17.056,2688137,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.006,10.008,1892110,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.921,9.938,1878843,TOTAL,2026-04-19T20:30:03.796272+00:00,18906171,15760352,13267
86737,93.501,92766,2200144,2026-04-19T15:45:03.481291+00:00,315,945675,0.085,KEIKO SOFIA FUJIMORI HIGUCHI,17.056,2688137,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.006,10.008,1892110,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.921,9.938,1878843,TOTAL,2026-04-19T20:45:02.994185+00:00,18906171,15760352,13267
1796,70.625,2543,50204,2026-04-19T15:45:03.839553+00:00,316,13554,-23.371,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,25.886,55680,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,2.515,1.94,5410,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,25.886,19.967,55680,EXTRANJERO,2026-04-19T20:45:03.049979+00:00,278854,215096,-50270
27855,95.241,29247,528266,2026-04-19T15:45:06.36857+00:00,317,243245,-16.667,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.934,1157801,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.267,2.884,189742,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.934,17.597,1157801,140000,2026-04-19T20:45:05.833098+00:00,6579684,5808173,-968059
0,0.0,0,2200144,2026-04-19T16:11:33.632247+00:00,318,945675,0.085,KEIKO SOFIA FUJIMORI HIGUCHI,17.056,2688137,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.006,10.008,1892110,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.921,9.938,1878843,NACIONAL,2026-04-19T21:11:33.595411+00:00,18906171,15760352,13267
86740,93.504,92766,2200343,2026-04-19T16:15:03.418272+00:00,319,945723,0.084,KEIKO SOFIA FUJIMORI HIGUCHI,17.057,2688241,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.005,10.008,1892123,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.921,9.938,1878888,TOTAL,2026-04-19T21:15:02.88967+00:00,18906778,15760712,13235
1799,70.743,2543,50204,2026-04-19T16:15:03.885517+00:00,320,13554,-23.371,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,25.886,55680,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,2.515,1.94,5410,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,25.886,19.967,55680,EXTRANJERO,2026-04-19T21:15:02.986345+00:00,278854,215096,-50270
84942,94.147,90223,2149954,2026-04-19T16:30:04.53495+00:00,321,932128,0.409,KEIKO SOFIA FUJIMORI HIGUCHI,17.063,2652547,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.137,10.129,1886705,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.728,9.788,1823186,PERU,2026-04-19T21:30:04.009902+00:00,18627458,15545376,63519
1799,70.743,2543,50403,2026-04-19T16:30:05.269764+00:00,322,13602,-23.347,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,25.864,55725,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,2.517,1.941,5423,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,25.864,19.94,55725,EXTRANJERO,2026-04-19T21:30:04.06262+00:00,279461,215456,-50302
0,0.0,0,2200343,2026-04-19T16:31:48.549937+00:00,323,945723,0.084,KEIKO SOFIA FUJIMORI HIGUCHI,17.057,2688241,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.005,10.008,1892123,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.921,9.938,1878888,NACIONAL,2026-04-19T21:31:48.473417+00:00,18906778,15760712,13235
